Campaign,Date,City,Latitude,Longitude,Channel,Device,Ad,Impressions,CTR,Clicks,Daily_Average_CPC,Spend_(GBP),Conversions,Total_conversion value_(GBP),Likes_(Reactions),Shares,Comments
Spring ,5/27/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1952.2,0.012,24,0.3,7,3,0,34,12,12
Spring ,5/28/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2717.4,0.017,45,0.56,25,4,49,78,12,6
Spring ,5/29/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2493,0.012,30,0.81,24,6,13,19,15,10
Spring ,5/30/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2698.2,0.015,41,0.49,20,6,77,53,5,7
Spring ,5/31/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1477.8,0.015,22,0.71,16,8,1,30,14,11
Summer ,6/1/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1235,0.014,17,0.07,1,4,116.9,23,20,11
Summer ,6/2/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2268,0.009,20,0.25,5,8,143.5,34,8,9
Summer ,6/3/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1460.2,0.012,17,0.41,7,5,291.9,18,11,9
Summer ,6/4/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1315.8,0.011,15,0.66,10,7,116.9,46,17,8
Summer ,6/5/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1562.8,0.014,21,0.03,1,5,232.4,28,18,9
Summer ,6/6/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1400.2,0.010,14,0.21,3,9,142.8,22,12,13
Summer ,6/7/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1435.6,0.013,19,0.44,8,8,168,56,6,7
Summer ,6/8/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2267.7,0.012,26,0.61,16,4,157.5,26,0,8
Summer ,6/9/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1237.5,0.009,11,1.13,13,2,147.7,35,14,14
Summer ,6/10/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1251.4,0.015,19,0.01,0,7,267.4,67,9,9
Summer ,6/11/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1190,0.014,17,0.17,3,3,225.4,47,2,11
Summer ,6/12/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1408.2,0.015,21,1.11,23,8,268.1,55,11,12
Summer ,6/13/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1301,0.012,16,0.3,5,6,238.7,41,11,12
Summer ,6/14/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1762.4,0.013,23,0.7,16,3,174.3,47,5,12
Summer ,6/15/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2218.4,0.014,31,0.02,1,9,231,90,17,10
Summer ,6/16/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1698.3,0.012,20,0.36,7,5,190.4,46,2,15
Summer ,6/17/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1829.1,0.012,22,0.21,5,4,223.3,16,11,5
Summer ,6/18/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1596,0.011,17,0.03,1,8,165.2,88,12,9
Summer ,6/19/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1072.8,0.011,11,0.05,1,7,144.9,22,0,5
Summer ,6/20/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2046,0.014,29,0.59,17,5,62.3,34,11,12
Summer ,6/21/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1367.1,0.016,22,0.11,2,4,121.8,46,9,14
Summer ,6/22/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1431.8,0.009,13,0.52,7,9,184.8,18,3,9
Summer ,6/23/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1497.2,0.012,19,0.01,0,8,232.4,54,3,13
Summer ,6/24/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2121.9,0.015,32,0.22,7,5,93.1,20,2,15
Summer ,6/25/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1539.9,0.012,19,0.09,2,9,256.9,76,8,13
Summer ,6/26/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1199.2,0.015,18,0.18,3,6,135.1,55,5,9
Summer ,6/27/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1166.1,0.014,16,0.08,1,7,261.8,64,12,13
Summer ,6/28/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1736.9,0.011,20,0.84,17,5,158.2,12,20,17
Summer ,6/29/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1680.5,0.014,24,0.13,3,8,330.4,52,6,7
Summer ,6/30/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1073.3,0.014,15,0.09,1,6,155.4,77,8,8
Summer ,7/1/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1180.6,0.015,17,0.08,1,6,142.1,72,12,12
Summer ,7/2/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1609.3,0.015,24,0.92,22,4,217,44,18,15
Summer ,7/3/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1383.8,0.015,20,1.11,22,2,336.7,32,12,13
Summer ,7/4/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1755.5,0.009,16,0.63,10,2,132.3,50,6,14
Summer ,7/5/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1588.7,0.013,21,0.74,16,7,153.3,85,14,14
Summer ,7/6/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1296.7,0.011,14,0.18,3,9,79.8,50,11,14
Summer ,7/7/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1607.7,0.013,21,1.12,24,2,172.9,62,9,9
Summer ,7/8/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1396.4,0.012,16,1.12,18,5,111.3,37,15,14
Summer ,7/9/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1559,0.012,19,0.1,2,8,247.1,55,11,9
Summer ,7/10/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1881.2,0.014,26,1.06,27,5,34,72,3,11
Summer ,7/11/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1996.7,0.012,24,0.3,7,9,245,62,23,13
Summer ,7/12/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1466.6,0.012,17,0.58,10,7,103.6,70,0,13
Summer ,7/13/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1598.3,0.016,25,0.03,1,2,319.9,58,17,7
Summer ,7/14/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1718.2,0.010,17,0.3,5,6,275.1,71,8,16
Summer ,7/15/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1831.7,0.011,21,1.07,22,6,199.5,22,5,11
Summer ,7/16/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1650.2,0.013,22,0.24,5,5,149.1,48,14,6
Summer ,7/17/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1671.4,0.009,15,0.4,6,9,154,1,5,2
Summer ,7/18/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2032,0.014,28,0.17,5,7,193.2,0,8,5
Summer ,7/19/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1532.5,0.014,22,0.94,21,3,57.4,17,17,5
Summer ,7/20/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1091.1,0.011,12,0.11,1,3,42,38,3,11
Summer ,7/21/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1213.7,0.011,13,0.85,11,9,41.3,13,9,12
Summer ,7/22/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2153.8,0.015,32,0.29,9,8,67.2,48,5,5
Summer ,7/23/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1450.2,0.016,23,0.63,14,8,128.1,2,3,11
Summer ,7/24/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1264,0.013,17,0.1,2,3,113.4,10,3,11
Summer ,7/25/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1351.2,0.011,15,0.45,7,6,162.4,41,3,8
Summer ,7/26/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1875.1,0.011,20,0.17,3,5,109.2,19,11,10
Summer ,7/27/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1740.2,0.012,21,0.63,13,7,44.1,6,11,8
Summer ,7/28/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1827.5,0.014,26,0.85,22,2,260.4,43,6,12
Summer ,7/29/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2002.8,0.011,22,0.15,3,7,117.6,12,3,18
Summer ,7/30/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1941.7,0.014,28,0.81,22,5,105,44,8,12
Summer ,7/31/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1931.5,0.014,27,0.1,3,9,155.4,41,6,7
Summer ,8/1/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1365.6,0.010,14,0.17,2,6,79.8,28,15,7
Summer ,8/2/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1363.7,0.016,21,0.46,10,7,157.5,5,5,11
Summer ,8/3/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2062.4,0.011,23,0.31,7,5,155.4,31,2,15
Summer ,8/4/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2036.9,0.009,18,0.05,1,9,56,35,2,8
Summer ,8/5/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1970.9,0.014,27,0.15,4,9,49,7,9,15
Summer ,8/6/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2126.8,0.015,31,0.08,2,8,54.6,30,2,6
Summer ,8/7/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1240.1,0.014,17,0.26,4,5,171.5,47,3,12
Summer ,8/8/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2021.7,0.009,18,0.68,12,5,197.4,44,0,5
Summer ,8/9/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1418.2,0.012,17,0.68,12,7,95.2,17,2,11
Summer ,8/10/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1929.6,0.010,19,0.99,19,3,93.8,1,5,8
Summer ,8/11/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1693.1,0.014,24,0.94,23,7,227.5,43,0,17
Summer ,8/12/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1279.7,0.011,14,0.25,3,3,57.4,20,5,9
Summer ,8/13/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2178.2,0.013,28,0.95,27,6,102.9,12,5,4
Summer ,8/14/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2191.6,0.010,22,0.36,8,5,64.4,36,9,11
Summer ,8/15/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1725.6,0.011,19,0.06,1,8,92.4,2,0,7
Summer ,8/16/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1831.7,0.010,19,0.52,10,8,168,8,2,8
Summer ,8/17/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1443.8,0.012,17,0.62,10,6,81.2,18,6,16
Summer ,8/18/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1981.5,0.011,21,0.1,2,9,53.9,0,14,6
Summer ,8/19/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1557,0.016,24,0.58,14,7,45,43,3,7
Summer ,8/20/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2093.6,0.014,29,0.66,19,2,36,40,9,17
Summer ,8/21/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1837.3,0.014,26,0.2,5,10,176.4,14,2,6
Summer ,8/22/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2020.7,0.012,24,0.01,0,4,119,7,2,9
Summer ,8/23/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1919.8,0.015,29,0.28,8,7,117.6,22,2,8
Summer ,8/24/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1952.9,0.013,24,1.1,27,7,214.2,26,0,15
Summer ,8/25/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2308.4,0.010,23,0.63,14,4,323.4,10,2,11
Summer ,8/26/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1592.6,0.009,15,0.15,2,5,193.2,17,5,8
Summer ,8/27/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1306,0.013,17,0.3,5,7,115.5,30,8,15
Summer ,8/28/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1619,0.011,19,0.07,1,10,90.3,6,2,15
Summer ,8/29/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2206.1,0.013,29,0.97,28,4,151.2,26,2,12
Summer ,8/30/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1257.6,0.013,17,0.76,13,3,61.6,40,3,10
Summer ,8/31/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1775.8,0.016,29,0.67,19,4,126,18,0,5
Fall ,9/1/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2849,0.016,46,1.02,47,4,130.2,20,2,7
Fall ,9/2/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2573,0.014,35,0.46,16,7,191.8,31,3,12
Fall ,9/3/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1975,0.015,30,0.4,12,6,80.5,18,8,14
Fall ,9/4/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2708,0.016,42,0.24,10,7,67.9,25,6,10
Fall ,9/5/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2890,0.013,37,0.81,30,4,156.8,47,3,4
Fall ,9/6/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3239,0.015,49,0.14,7,4,35,43,5,8
Fall ,9/7/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2821,0.013,36,1.2,44,3,231.7,13,8,16
Fall ,9/8/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2548,0.014,35,0.49,17,3,118.3,56,8,9
Fall ,9/9/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2647,0.016,41,0.55,23,8,192.5,12,3,15
Fall ,9/10/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2364,0.014,34,0.52,18,2,93.8,17,12,10
Fall ,9/11/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1925,0.018,35,0.64,23,7,205.8,52,18,12
Fall ,9/12/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3249,0.013,42,0.7,29,7,147,47,9,6
Fall ,9/13/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3283,0.011,38,1.01,38,6,38,62,9,3
Fall ,9/14/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2668,0.013,36,0.53,19,3,121.8,77,0,9
Fall ,9/15/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2532,0.018,47,0.29,13,2,18,60,3,8
Fall ,9/16/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2089,0.010,22,0.65,14,4,29,7,9,8
Fall ,9/17/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2865,0.013,38,0.38,15,7,239.4,53,2,3
Fall ,9/18/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3142,0.015,47,0.72,34,1,27,14,12,10
Fall ,9/19/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2829,0.014,40,0.1,4,7,13,2,2,12
Fall ,9/20/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3072,0.016,49,0.82,40,4,203.7,1,15,10
Fall ,9/21/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1992,0.014,27,0.73,20,8,69.3,60,8,13
Fall ,9/22/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3366,0.015,49,1.13,55,4,126.7,40,5,7
Fall ,9/23/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2410,0.017,40,0.53,21,3,224.7,36,2,14
Fall ,9/24/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2944,0.015,43,0.77,33,4,89.6,29,12,9
Fall ,9/25/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2346,0.019,44,0.88,38,6,228.9,8,9,12
Fall ,9/26/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2253,0.015,35,0.58,20,2,28,49,11,7
Fall ,9/27/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2714,0.012,32,0.15,5,5,62.3,54,3,15
Fall ,9/28/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2152,0.012,27,0.19,5,4,145.6,17,5,11
Fall ,9/29/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2205,0.016,34,1,34,6,301,53,3,8
Fall ,9/30/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3126,0.016,51,0.01,1,6,35.7,23,2,14
Fall ,10/1/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2835,0.018,50,1.17,58,3,98,31,9,10
Fall ,10/2/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2603,0.018,46,0.25,11,6,270.9,41,2,8
Fall ,10/3/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2364,0.018,43,0.33,14,4,163.8,49,8,12
Fall ,10/4/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2879,0.017,48,0.84,40,4,155.4,8,3,11
Fall ,10/5/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2394,0.020,47,0.4,19,7,121.1,5,3,10
Fall ,10/6/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2045,0.016,33,0.44,14,3,67.9,29,9,8
Fall ,10/7/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3121,0.012,38,0.62,23,7,114.1,71,5,14
Fall ,10/8/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,1880,0.015,28,0.01,0,3,18,61,5,6
Fall ,10/9/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2000,0.016,33,0.89,29,3,37.1,16,2,9
Fall ,10/10/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2541,0.015,39,0.08,3,5,2,29,5,15
Fall ,10/11/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2167,0.014,30,1.15,35,5,116.2,22,2,6
Fall ,10/12/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3082,0.012,36,0.55,20,7,177.8,32,5,10
Fall ,10/13/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2535,0.014,36,0.67,24,9,38,29,0,11
Fall ,10/14/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2561,0.012,31,0.09,3,6,124.6,18,5,6
Fall ,10/15/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3725,0.014,52,0.72,37,5,1,71,3,9
Fall ,10/16/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2960,0.013,39,1.11,43,5,49.7,35,8,13
Fall ,10/17/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2006,0.015,30,0.61,18,4,95.9,42,6,11
Fall ,10/18/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2500,0.014,34,0.66,23,7,105,29,3,6
Fall ,10/19/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2166,0.016,36,0.73,26,4,276.5,37,3,7
Fall ,10/20/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2611,0.015,40,0.98,39,6,254.8,16,3,7
Fall ,10/21/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3274,0.012,40,0.54,22,7,190.4,78,2,12
Fall ,10/22/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2110,0.018,37,0.87,32,8,280,78,12,7
Fall ,10/23/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2122,0.014,30,0,0,6,312.2,11,2,6
Fall ,10/24/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2738,0.016,45,0.77,35,7,371,29,2,13
Fall ,10/25/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2556,0.015,39,0.44,17,5,284.2,19,8,12
Fall ,10/26/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2699,0.015,40,0.27,11,10,167.3,48,9,13
Fall ,10/27/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2940,0.015,44,0.67,29,7,175.7,28,9,14
Fall ,10/28/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2821,0.016,46,0.89,41,9,259.7,19,5,4
Fall ,10/29/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2841,0.019,53,0.45,24,5,324.1,55,2,16
Fall ,10/30/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2264,0.014,32,0.47,15,9,319.2,41,2,9
Fall ,10/31/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3318,0.014,47,0.58,27,7,116.9,30,12,10
Fall ,11/1/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2585,0.015,40,0.06,2,8,207.2,79,2,15
Fall ,11/2/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2667,0.017,47,0.25,12,10,126,67,6,12
Fall ,11/3/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2883,0.016,46,0.14,6,9,123.2,18,6,4
Fall ,11/4/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2152,0.013,28,0.8,23,9,246.4,6,12,6
Fall ,11/5/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3170,0.016,51,0.24,12,7,257.6,32,3,10
Fall ,11/6/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3219,0.016,52,1.11,57,9,245,54,14,9
Fall ,11/7/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3293,0.014,45,1.04,46,5,56.7,47,12,8
Fall ,11/8/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2802,0.011,30,0.84,25,4,398.3,8,12,8
Fall ,11/9/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3378,0.017,58,0.94,55,8,134.4,30,17,9
Fall ,11/10/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2679,0.017,46,0.41,19,5,49.7,16,9,12
Fall ,11/11/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2692,0.010,28,0.36,10,7,86.8,25,9,6
Fall ,11/12/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3284,0.011,36,0.66,24,7,61.6,47,2,13
Fall ,11/13/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3013,0.016,47,0.3,14,6,140.7,37,3,16
Fall ,11/14/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3155,0.010,32,0.27,9,6,145.6,76,2,8
Fall ,11/15/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2471,0.015,37,0.76,28,5,144.2,17,8,11
Fall ,11/16/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3544,0.013,45,1.05,47,10,212.8,58,15,13
Fall ,11/17/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3434,0.018,62,0.67,41,6,247.8,26,2,12
Fall ,11/18/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3135,0.012,38,1.09,41,6,173.6,78,3,14
Fall ,11/19/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2432,0.012,30,0.28,8,6,235.9,79,11,15
Fall ,11/20/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2046,0.018,36,0.95,34,8,275.8,49,6,10
Fall ,11/21/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2234,0.014,32,0.43,14,5,146.3,18,3,6
Fall ,11/22/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2231,0.012,28,1.01,28,6,186.2,43,12,6
Fall ,11/23/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2911,0.018,52,0.44,23,8,270.2,58,2,13
Fall ,11/24/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2018,0.018,36,0.3,11,9,82.6,59,9,11
Fall ,11/25/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2686,0.012,33,0.64,21,8,98.7,19,3,7
Fall ,11/26/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3496,0.013,44,0.63,28,9,322.7,54,2,10
Fall ,11/27/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,3602,0.017,61,0.08,5,3,274.4,61,3,4
Fall ,11/28/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2714,0.013,36,0.73,26,9,225.4,34,17,13
Fall ,11/29/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2409,0.013,30,0.03,1,8,142.8,10,3,14
Fall ,11/30/2023,London,51.50735,-0.12776,Instagram,Mobile,Collection,2327,0.015,34,0.72,25,11,134.4,10,3,11
Spring ,3/1/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,2235.2,0.012,27,0.9,24,6,185.5,54,5,3
Spring ,3/2/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1397.6,0.012,17,0.37,6,7,192.5,29,18,8
Spring ,3/3/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1697,0.013,22,0.34,7,4,266,60,5,6
Spring ,3/4/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1393.4,0.010,14,0.34,5,2,157.5,35,12,3
Spring ,3/5/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1673.6,0.015,25,0.94,23,6,47.6,44,8,6
Spring ,3/6/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1896.2,0.015,28,0.89,25,5,280,16,5,7
Spring ,3/7/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1365.2,0.014,19,0.51,9,7,42,25,8,7
Spring ,3/8/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1281.4,0.009,12,1.03,12,5,92.4,29,23,9
Spring ,3/9/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1779.4,0.014,25,1,25,6,42,23,6,3
Spring ,3/10/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,2353.4,0.013,31,0.82,25,6,98,64,18,5
Spring ,3/11/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1205.4,0.015,18,0.83,15,2,142.8,43,8,9
Spring ,3/12/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1756.6,0.014,24,0.23,5,7,227.5,31,21,2
Spring ,3/13/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,2391.6,0.013,31,0.31,10,3,37.8,54,12,4
Spring ,3/14/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1988,0.015,30,0.26,8,2,35.7,30,18,8
Spring ,3/15/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1927.8,0.016,31,0.43,13,6,52.5,55,18,6
Spring ,3/16/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1399,0.011,16,0.02,0,6,161.7,19,12,3
Spring ,3/17/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1442.8,0.012,17,0.73,12,3,182,71,5,9
Spring ,3/18/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1392.2,0.011,16,0.71,11,2,79.8,31,18,0
Spring ,3/19/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1714.8,0.014,23,0.55,13,7,120.4,17,3,10
Spring ,3/20/2023,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1790.6,0.013,23,0.02,0,8,151.2,19,11,10
